brad_date,prod_id,ch_no,ch_nm,bom_st_dt,bom_fns_dt,bom_prod_nm,대분류,중분류,소분류,브랜드,세분류,productImgUrl,mUrl,originPrice,price
2024-01-30,4401706640000,32,LOTTE OneTV,2024-01-30 18:40:00,2024-01-30 19:38:58,남녀공용 플리스 셋업 2종,스포츠레저,스포츠의류,트레이닝복,없음,플리스,https://image2.lotteimall.com/goods/01/49/79/12794901_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794901,39900,39900
2024-01-30,4781706640060,17,SK 스토아,2024-01-30 18:41:00,2024-01-30 19:40:58,[레드캠프] 23FW 남성 볼케이노 히트 패딩 재킷,패션,남성의류,자켓,레드캠프,재킷,http://imagecdn.skstoa.com/goods/913/35257913_g.jpg,http://m.skstoa.com/display/goods/35257913?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,39900,39900
2024-01-30,4861706640120,42,NS Shop+,2024-01-30 18:42:00,2024-01-30 19:01:58,스칸디노티아 두유제조기 1000ml,식품/건강,가공식품,유제품,스칸디노티아,두유제조기,http://product-image.prod-nsmall.com/itemimg9/33/879/33695879_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33695879,79900,79900
2024-01-30,2231706640300,38,CJ ONSTYLE+,2024-01-30 18:45:00,2024-01-30 19:44:58,한원 가든 블랙앵거스 LA갈비 1kgx4팩,식품/건강,축산물,쇠고기,한원 가든,블랙앵거스 LA갈비,http://itemimage.cjonstyle.net/goods_images/20/502/2009671502L.jpg?timestamp=20221205170051,https://display.cjonstyle.com/m/item/2009671502?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,160900,155900
2024-01-30,3081706640900,2,NS홈쇼핑,2024-01-30 18:55:00,2024-01-30 19:14:58,하나손해보험 건강하면 더 좋은 하나의 보험+(상담완료시)스탠냄비 5종,여행/보험/렌탈/티켓,보험,보험/상조,하나손해보험,보험,http://product-image.prod-nsmall.com/itemimg4/33/864/33844864_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33844864,0,1
2024-01-30,4861706641320,42,NS Shop+,2024-01-30 19:02:00,2024-01-30 19:21:58,스칸디노티아 두유제조기 1000ml,식품/건강,가공식품,유제품,스칸디노티아,두유제조기,http://product-image.prod-nsmall.com/itemimg9/33/879/33695879_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33695879,79900,79900
2024-01-30,3081706642100,2,NS홈쇼핑,2024-01-30 19:15:00,2024-01-30 19:34:58,하나손해보험 건강하면 더 좋은 하나의 보험+(상담완료시)스탠냄비 5종,여행/보험/렌탈/티켓,보험,보험/상조,하나손해보험,보험,http://product-image.prod-nsmall.com/itemimg4/33/864/33844864_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33844864,0,1
2024-01-30,3151706642460,34,W쇼핑,2024-01-30 19:21:00,2024-01-30 20:21:48,(무)흥국생명 다재다능 종합보험_(사은품:강화유리 직사각 밀폐용기 12종),여행/보험/렌탈/티켓,보험,보험/상조,흥국생명,보험,http://img.w-shopping.co.kr/goods2022/821/05/14805821_p.jpg,https://m.w-shopping.co.kr/display/goods/14805821?mediaCode=OT08,0,0
2024-01-30,4861706642520,42,NS Shop+,2024-01-30 19:22:00,2024-01-30 19:41:58,스칸디노티아 두유제조기 1000ml,식품/건강,가공식품,유제품,스칸디노티아,두유제조기,http://product-image.prod-nsmall.com/itemimg9/33/879/33695879_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33695879,79900,79900
2024-01-30,2291706643060,30,쇼핑엔티,2024-01-30 19:31:00,2024-01-30 20:29:58,[24년 신년특집] 넥센타이어 0원 프로젝트,여행/보험/렌탈/티켓,렌탈,자동차/타이어렌탈,넥센타이어,프로젝트,http://img.shoppingntmall.com/goods/204/14253204_h.jpg,http://m.shoppingntmall.com/display/goods/14253204?mediaCode=TV02A,-1,0
2024-01-30,2701706643300,6,CJ ONSTYLE,2024-01-30 19:35:00,2024-01-30 20:44:58,[24SS] 칼라거펠트 쇼드 캐시미어100 스프링,패션,여성의류,코트,칼라거펠트,스프링,http://itemimage.cjonstyle.net/goods_images/20/835/2024417835L.jpg?timestamp=20240110170600,https://display.cjonstyle.com/m/item/2024417835?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,129000,129000
2024-01-30,3101706643300,8,GS SHOP,2024-01-30 19:35:00,2024-01-30 20:44:58,충격 런칭기념_전고객 대용량 크림 1통 더 [24년 최신상] 마데카크림 시즌7 런칭특전구성,뷰티,스킨케어,크림,마데카크림,없음,https://asset.m-gs.kr/prod/1046249184/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1046249184,119000,119000
2024-01-30,3231706643300,4,롯데홈쇼핑,2024-01-30 19:35:00,2024-01-30 20:44:58,"[싱글패키지][cepoLAB] 바이오제닉 퍼스트 에센스 싱글패키지 (155ml*1, 30ml*1)",뷰티,스킨케어,에센스/앰플/세럼,cepoLAB,에센스,https://image2.lotteimall.com/goods/34/00/78/12780034_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12780034,129000,129000
2024-01-30,3261706643300,20,신세계쇼핑,2024-01-30 19:35:00,2024-01-30 20:35:18,[국민5%할인]르까프 남성 에브리데이 경량 패딩 2종(F),패션,남성의류,점퍼,르까프,패딩,http://img.shinsegaetvshopping.com/goods/715/20051715_g_20231013080447.jpg,http://m.shinsegaetvshopping.com/display/detail/20051715?inMediaCode=MC02,39000,39000
2024-01-30,3081706643300,2,NS홈쇼핑,2024-01-30 19:35:00,2024-01-30 20:34:58,램프쿡 누름팬,생활/주방,주방용품,프라이팬,램프쿡,누름팬,http://product-image.prod-nsmall.com/itemimg0/33/530/33589530_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33589530,79000,79000
2024-01-30,3621706643300,14,홈&쇼핑,2024-01-30 19:35:00,2024-01-30 20:44:58,[9개월분] 비에날씬프로 +비에날씬 프로틴 2주 KIT(14포+텀블러1개),식품/건강,다이어트/뷰티,헬스보충/단백질,비에날씬,비에날씬 프로틴,http://image.hnsmall.com/images/goods/234/41097234_g.jpg,http://m.hnsmall.com/goods/view/41097234?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_None_41097234,548000,548000
2024-01-30,2311706643480,28,GS MY SHOP,2024-01-30 19:38:00,2024-01-30 20:37:58,[쿠쿠] 트윈프레셔 더라이트 10인용 CRP-ST109FGI /FGB,가전/디지털,주방가전,전기밥솥,쿠쿠,트윈프레셔,https://asset.m-gs.kr/prod/1046685837/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1046685837,308000,308000
2024-01-30,3951706643540,12,KT알파 쇼핑,2024-01-30 19:39:00,2024-01-30 20:38:58,방송에서만 이태리스카프! 엘로엘 블렌딩 콤팩트 쿠션 (본품2+리필2),뷰티,베이스메이크업,파우더/팩트/쿠션,엘로엘,이태리스카프,http://imgs.kshop.co.kr//d2/product/emc/202312/28/66/425/2866425_550_20231221133234.jpg,http://m.kshop.co.kr/display/mc/product/2928143?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%99%94%EC%9E%A5%ED%92%88%2F%EC%9D%B4%EB%AF%B8%EC%9A%A9_2928143&utm_content=mo_schedule,79900,79900
2024-01-30,4401706643600,32,LOTTE OneTV,2024-01-30 19:40:00,2024-01-30 20:38:58,●[원티비 적림금 더!][12개월+2박스] 타임 비오틴 셀 12개월분 + 2박스,식품/건강,다이어트/뷰티,콜라겐,없음,비오틴,https://image2.lotteimall.com/goods/28/48/78/12784828_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12784828,396000,370000
2024-01-30,7191706643600,22,공영쇼핑,2024-01-30 19:40:00,2024-01-30 20:39:58,★국내산★ 요리연구가 이효진의 국내산 LA갈비 10팩!,식품/건강,축산물,축산가공식품,요리연구가,이효진의 LA갈비,"https://img.publichs.com/ECMCFO/share/product/20/10/79/16975586.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11791020,79900,79900
2024-01-30,2571706643600,36,현대홈쇼핑+샵,2024-01-30 19:40:00,2024-01-30 20:39:58,코모도 23FW 남성 기모 모크넥 티셔츠 4종,스포츠레저,스포츠의류,남성티셔츠,코모도,기모 모크넥,http://image.hyundaihmall.com/static/0/2/67/04/2204672073_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2204672073&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,39000,39000
2024-01-30,4781706643660,17,SK 스토아,2024-01-30 19:41:00,2024-01-30 20:40:58,[DB손해보험] 참좋은운전자 한문철변호사플랜(전기요),여행/보험/렌탈/티켓,보험,보험/상조,DB손해보험,보험,http://imagecdn.skstoa.com/goods/168/36392168_g.jpg,http://m.skstoa.com/display/goods/36392168?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,0,0
2024-01-30,4861706643720,42,NS Shop+,2024-01-30 19:42:00,2024-01-30 20:01:58,하나 손해보험 건강하면 더좋은 암보험+(상담완료시)접이식그릴화로,여행/보험/렌탈/티켓,보험,보험/상조,하나 손해보험,보험,http://product-image.prod-nsmall.com/itemimg1/33/791/33811791_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33811791,0,1
2024-01-30,2231706643900,38,CJ ONSTYLE+,2024-01-30 19:45:00,2024-01-30 20:44:58,세라젬 마스터 V7 메디테크,여행/보험/렌탈/티켓,렌탈,리빙/건강렌탈,세라젬,마스터,http://itemimage.cjonstyle.net/goods_images/20/504/2026299504L.jpg?timestamp=20240122185037,https://display.cjonstyle.com/m/item/2026299504?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,0,0
2024-01-30,4861706644920,42,NS Shop+,2024-01-30 20:02:00,2024-01-30 20:21:58,하나 손해보험 건강하면 더좋은 암보험+(상담완료시)접이식그릴화로,여행/보험/렌탈/티켓,보험,보험/상조,하나 손해보험,보험,http://product-image.prod-nsmall.com/itemimg1/33/791/33811791_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33811791,0,1
2024-01-30,4861706646120,42,NS Shop+,2024-01-30 20:22:00,2024-01-30 20:41:58,하나 손해보험 건강하면 더좋은 암보험+(상담완료시)접이식그릴화로,여행/보험/렌탈/티켓,보험,보험/상조,하나 손해보험,보험,http://product-image.prod-nsmall.com/itemimg1/33/791/33811791_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33811791,0,1
2024-01-30,3151706646120,34,W쇼핑,2024-01-30 20:22:00,2024-01-30 21:22:38,뉴 캐치온 5way 블랙박스 3채널 128GB + WIFI 동글+ 뉴 캐치온 랜턴 (라이트),가전/디지털,자동차기기,자동차용품/기기,캐치온,랜턴,http://img.w-shopping.co.kr/goods2022/219/38/13738219_p.jpg,https://m.w-shopping.co.kr/display/goods/13738219?mediaCode=OT08,228000,208000
2024-01-30,2291706646660,30,쇼핑엔티,2024-01-30 20:31:00,2024-01-30 21:29:58,"탐나는 갓성비투어 제주도 4일(239,000원~)",여행/보험/렌탈/티켓,국내여행,국내/여행,탐나는,제주도,http://img.shoppingntmall.com/goods/520/14273520_h.jpg,http://m.shoppingntmall.com/display/goods/14273520?mediaCode=TV02A,-1,0
2024-01-30,3081706646900,2,NS홈쇼핑,2024-01-30 20:35:00,2024-01-30 21:39:58,(무)CJ웰케어 바이오코어 카무트 곡물콤부효소 10박스/10개월분,식품/건강,건강식품,기타영양제,CJ웰케어,곡물콤부효소,http://product-image.prod-nsmall.com/itemimg4/33/074/33876074_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33876074,279000,269000
2024-01-30,3261706646900,20,신세계쇼핑,2024-01-30 20:35:00,2024-01-30 21:35:18,[국민5%할인]리오벨 faux 밍크 케이프 하프 후드 코트,패션,여성의류,코트,리오벨,코트,http://img.shinsegaetvshopping.com/goods/823/20051823_g_20231114092439.jpg,http://m.shinsegaetvshopping.com/display/detail/20051823?inMediaCode=MC02,99000,99000
2024-01-30,2311706647080,28,GS MY SHOP,2024-01-30 20:38:00,2024-01-30 21:37:58,한샘 리모델링 솔루션 상담예약[스타일패키지],가구/홈데코,시공,시공,한샘,리모델링,https://asset.m-gs.kr/prod/61404630/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=61404630,0,0
2024-01-30,3951706647140,12,KT알파 쇼핑,2024-01-30 20:39:00,2024-01-30 21:38:58,라이나생명 (무)첫날부터암보험(갱신형) (신세계상품권 최대 3만원),여행/보험/렌탈/티켓,보험,보험/상조,라이나생명,보험,http://imgs.kshop.co.kr//d2/product/emc/202301/23/79/802/2379802_550_20230111094156.jpg,http://m.kshop.co.kr/display/mc/product/2880854?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%97%AC%ED%96%89%2F%EB%AC%B8%ED%99%94_2880854&utm_content=mo_schedule,0,0
2024-01-30,2571706647200,36,현대홈쇼핑+샵,2024-01-30 20:40:00,2024-01-30 21:39:58,[왕특대]박정수의 올바른 두툼 손질갈치 44토막+비법양념 210g,식품/건강,수산물,생선,박정수의,손질갈치,http://image.hyundaihmall.com/static/0/2/10/51/2151102059_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2151102059&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,60900,59900
2024-01-30,4401706647200,32,LOTTE OneTV,2024-01-30 20:40:00,2024-01-30 21:38:58,[직]최현석 한돈한우 함박스테이크 180g X 15팩,식품/건강,축산물,축산가공식품,최현석,함박스테이크,https://image2.lotteimall.com/goods/22/43/79/12794322_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794322,59900,58900
2024-01-30,7191706647200,22,공영쇼핑,2024-01-30 20:40:00,2024-01-30 21:44:58,[23년 수확]자연향 부사 보조개사과 3kg*2박스 / 총6kg,식품/건강,농산물,과일,자연향,사과,"https://img.publichs.com/ECMCFO/share/product/64/62/76/16822456.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11766264,42900,42900
2024-01-30,4781706647260,17,SK 스토아,2024-01-30 20:41:00,2024-01-30 21:40:58,[복근킹카] 윤형빈 정경미의 코어휠365 실내 운동기구 + 고급 매트 ,스포츠레저,요가/헬스,요가/헬스용품,윤형빈,정경미의 코어휠,http://imagecdn.skstoa.com/goods/188/36666188_g.jpg,http://m.skstoa.com/display/goods/36666188?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,39800,33040
2024-01-30,4861706647320,42,NS Shop+,2024-01-30 20:42:00,2024-01-30 21:01:58,구룡포 마른 오징어 특대 20미 (총 1.2kg),식품/건강,수산물,해산물/어패류,구룡포,오징어,http://product-image.prod-nsmall.com/itemimg0/33/690/33558690_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33558690,89900,89900
2024-01-30,3621706647500,14,홈&쇼핑,2024-01-30 20:45:00,2024-01-30 21:44:58,[NEW]박수홍의 착한 뼈없는 갈비찜 500g x 8팩 (총 4kg),식품/건강,축산물,축산가공식품,박수홍의,없음,http://image.hnsmall.com/images/goods/756/41470756_g.gif,http://m.hnsmall.com/goods/view/41470756?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=2CH_None_41470756,76900,76900
2024-01-30,2701706647500,6,CJ ONSTYLE,2024-01-30 20:45:00,2024-01-30 21:44:58,[캐롤프랑크] 직수입 리스트럭처링 크림 기본구성,뷰티,스킨케어,크림,캐롤프랑크,크림,http://itemimage.cjonstyle.net/goods_images/20/729/2025941729L.jpg?timestamp=20240114210711,https://display.cjonstyle.com/m/item/2025941729?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,200000,200000
2024-01-30,3041706647500,10,현대홈쇼핑,2024-01-30 20:45:00,2024-01-30 21:44:58,조금자 채소잡곡 100봉 + 채소볼 4봉,식품/건강,농산물,채소,조금자,채소잡곡,https://image.hmall.com/static/4/6/44/56/2156446418_0.png?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2156446418&ReferCode=m09&TcCode=0000001389,69800,69800
2024-01-30,2231706647500,38,CJ ONSTYLE+,2024-01-30 20:45:00,2024-01-30 21:44:58,★프리미엄 보정★비비안 스킨핏 FREE FIT 커버플러스 쉐이퍼,잡화,언더웨어,여성브라/팬티/속옷,비비안,스킨핏,http://itemimage.cjonstyle.net/goods_images/20/383/2026172383L.jpg?timestamp=20240129100212,https://display.cjonstyle.com/m/item/2026172383?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,159900,159900
2024-01-30,3231706647500,4,롯데홈쇼핑,2024-01-30 20:45:00,2024-01-30 21:44:58,★NEW★[산양유단백질][롯데단독 특집구성]일동후디스 하이뮨 프로틴밸런스(304g*18통) + 스틱형1박스(19g*10入*1박스),식품/건강,다이어트/뷰티,헬스보충/단백질,일동후디스,산양유단백질 하이뮨 프로틴밸런스,https://image2.lotteimall.com/goods/30/35/79/12793530_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12793530,467000,467000
2024-01-30,3101706647500,8,GS SHOP,2024-01-30 20:45:00,2024-01-30 21:44:58,최신상 바디프랜드 메디컬팬텀 의료기기,여행/보험/렌탈/티켓,렌탈,리빙/건강렌탈,바디프랜드,의료기기,https://asset.m-gs.kr/prod/1031095615/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1031095615,0,0
2024-01-30,4861706648520,42,NS Shop+,2024-01-30 21:02:00,2024-01-30 21:21:58,구룡포 마른 오징어 특대 20미 (총 1.2kg),식품/건강,수산물,해산물/어패류,구룡포,오징어,http://product-image.prod-nsmall.com/itemimg0/33/690/33558690_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33558690,89900,89900
2024-01-30,4861706649720,42,NS Shop+,2024-01-30 21:22:00,2024-01-30 21:41:58,구룡포 마른 오징어 특대 20미 (총 1.2kg),식품/건강,수산물,해산물/어패류,구룡포,오징어,http://product-image.prod-nsmall.com/itemimg0/33/690/33558690_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33558690,89900,89900
2024-01-30,3151706649780,34,W쇼핑,2024-01-30 21:23:00,2024-01-30 22:23:28,[50％세일] 뉴트리원 초임계 알티지 오메가3 10개월분,식품/건강,건강식품,오메가3,뉴트리원,오메가3,http://img.w-shopping.co.kr/goods2022/221/02/11302221_p.jpg,https://m.w-shopping.co.kr/display/goods/11302221?mediaCode=OT08,99000,98000
2024-01-30,2291706650320,30,쇼핑엔티,2024-01-30 21:32:00,2024-01-30 22:30:58,조리기능장 임성근의 국내산 소등심버섯파불고기 300g X 10팩 (총 3kg),식품/건강,축산물,축산가공식품,임성근,소등심버섯파불고기,http://img.shoppingntmall.com/goods/198/13511198_h.jpg,http://m.shoppingntmall.com/display/goods/13511198?mediaCode=TV02A,-1,39900
2024-01-30,3261706650560,20,신세계쇼핑,2024-01-30 21:36:00,2024-01-30 22:36:18,[국민5%할인]르까프 남성 더블기모 소프트 모크넥 6종,패션,남성의류,니트/스웨터,르까프,더블기모 소프트 모크넥,http://img.shinsegaetvshopping.com/goods/424/20049424_g_20230921081927.jpg,http://m.shinsegaetvshopping.com/display/detail/20049424?inMediaCode=MC02,59000,59000
2024-01-30,2311706650680,28,GS MY SHOP,2024-01-30 21:38:00,2024-01-30 22:37:58,스케쳐스 스케치 라이트 여성용 프로 워킹화,스포츠레저,스포츠의류,여성티셔츠,스케쳐스,없음,https://asset.m-gs.kr/prod/1047161597/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1047161597,89000,89000
2024-01-30,3951706650740,12,KT알파 쇼핑,2024-01-30 21:39:00,2024-01-30 22:38:58,(TV_24설)임성근 LA갈비 400g*10팩,식품/건강,축산물,쇠고기,임성근,LA갈비,http://imgs.kshop.co.kr//d2/product/emc/202308/26/70/181/2670181_550_20230810152912.jpg,http://m.kshop.co.kr/display/mc/product/2877928?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88%2F%EA%B1%B4%EA%B0%95_2877928&utm_content=mo_schedule,79900,79900
2024-01-30,4401706650800,32,LOTTE OneTV,2024-01-30 21:40:00,2024-01-30 22:38:58,○ GG 수프림 핑크 블라썸 (YA1264038A),잡화,액세서리,스카프/머플러/숄,수프림,블라썸,https://image2.lotteimall.com/goods/14/19/79/12791914_12.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12791914,1218000,1218000
2024-01-30,2571706650800,36,현대홈쇼핑+샵,2024-01-30 21:40:00,2024-01-30 22:39:58,[세] 한국금거래센터 24K 보떼 체인 목걸이 (37.5g),잡화,쥬얼리/시계,목걸이,한국금거래센터,목걸이,http://image.hyundaihmall.com/static/5/7/49/51/2151497546_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2151497546&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,5600000,5600000
